id,ranking_score,agent_id,geography_name,sq_meters,price,year_of_construction,floor,subtype,rooms,no_of_bathrooms,no_of_wc,ad_type,living_rooms,kitchens,balcony_area,lux_home,new_development,garage,furnished,preserved,investment,unfinished,heating_under_floor,renovated,requires_renovation,airy,bright,painted,garden,ac,storage,balcony,internal_stairs,view,secure_door,penthouse,alarm,corner,holiday_home,student_home,night_power,neoclassic,double_glass,for_commercial_use,fireplace,elevator,satellite,solar_heater,attic,pool,playroom
41738851,111.4,12786.0,northern sub,110,250000,0,3,apartment,2,1,1,simple,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0
41747541,112.6,8855.0,northern sub,70,175000,1990,2,apartment,1,1,0,simple,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42819933,105.5,6839.0,northern sub,320,550000,2005,0,detached,4,2,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
41781716,113.9,10259.0,northern sub,300,450000,1970,6,apartment,3,3,1,star,2,1,300,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
42338873,158.6,12423.0,northern sub,108,300000,1970,4,apartment,2,1,1,simple,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42338874,165.0,12423.0,northern sub,108,300000,1970,4,apartment,2,1,1,premium,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
42820189,130.8,19447.0,northern sub,119,420000,2005,0,apartment,2,1,1,premium,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42378566,142.9,13328.0,northern sub,500,900000,1980,0,detached,5,4,0,simple,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
42820621,70.2,9619.0,northern sub,315,1000000,1988,0,apartment,3,1,1,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42820625,70.0,9619.0,northern sub,100,390000,1985,3,apartment,2,0,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34731557,95.0,8337.0,northern sub,160,550000,2008,3,maisonette,3,1,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
42404521,121.4,15245.0,northern sub,70,160000,1982,2,apartment,1,1,0,simple,1,1,10,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41035514,63.6,10604.0,northern sub,160,300000,1980,2,apartment,2,1,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
35430330,109.0,10019.0,northern sub,95,220000,2009,1,apartment,2,1,1,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42998410,140.0,10074.0,northern sub,90,150000,1975,2,apartment,2,1,1,simple,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
35716319,108.9,10019.0,northern sub,116,200000,1980,0,apartment,2,1,1,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43014817,167.3,9781.0,northern sub,275,510000,2012,0,maisonette,5,3,1,simple,1,1,40,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
43424371,154.2,10588.0,northern sub,300,450000,1980,6,apartment,3,2,1,simple,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0
41051617,134.3,8253.0,northern sub,219,290000,1990,0,detached,4,2,0,simple,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
41056115,92.6,10019.0,northern sub,125,300000,1981,1,apartment,3,1,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
41063509,50.9,9309.0,northern sub,565,200000,0,0,detached,1,0,0,simple,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
41063510,51.9,9309.0,northern sub,565,200000,0,0,building,1,0,0,simple,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
41064621,73.4,7016.0,northern sub,106,350000,2006,1,apartment,2,1,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
41064628,75.3,7016.0,northern sub,140,290000,1993,1,apartment,3,1,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
41064634,93.6,7016.0,northern sub,171,230000,1973,2,apartment,2,1,1,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
41064641,109.9,7016.0,northern sub,110,350000,2007,0,apartment,0,1,0,simple,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
41067916,76.3,9309.0,northern sub,375,800000,2008,0,maisonette,3,5,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
41084065,94.0,9960.0,northern sub,240,490000,2003,0,maisonette,4,3,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1
41085021,93.5,10019.0,northern sub,240,490000,2003,0,maisonette,4,2,2,up,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1
41090304,83.5,9309.0,northern sub,200,380000,2003,1,apartment,3,2,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43431918,111.4,12727.0,northern sub,217,320000,1974,0,maisonette,4,0,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41109065,147.6,10878.0,northern sub,320,800000,1970,0,maisonette,4,4,0,simple,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41110592,131.1,14007.0,northern sub,160,300000,1975,1,apartment,3,2,1,simple,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41123981,90.0,10019.0,northern sub,300,450000,1988,0,maisonette,4,2,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
41127858,107.0,9960.0,northern sub,340,900000,2010,0,maisonette,5,3,2,simple,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
41127923,98.0,9960.0,northern sub,280,450000,2000,0,maisonette,4,2,2,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1
41127961,81.8,9960.0,northern sub,300,400000,1988,0,maisonette,4,2,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
41134416,90.5,10019.0,northern sub,90,230000,1978,2,apartment,2,1,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43438321,116.3,11210.0,northern sub,251,540000,1980,1,building,6,3,0,simple,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41137331,120.6,11983.0,northern sub,160,470000,1987,1,apartment,3,2,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
43438502,109.5,9648.0,northern sub,130,350000,1975,0,other residential,1,1,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41161069,128.1,12541.0,northern sub,400,1100000,1994,0,detached,5,4,1,simple,4,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
41161349,112.4,12541.0,northern sub,63,90000,1980,0,apartment,1,1,0,simple,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
41168962,83.5,9960.0,northern sub,330,520000,2007,0,maisonette,3,2,1,simple,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1
34766115,87.0,8337.0,northern sub,800,1200000,2006,-1,detached,5,4,2,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1
41177299,134.0,10949.0,northern sub,110,200000,1975,3,apartment,2,1,1,simple,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
42830993,80.0,9309.0,northern sub,135,270000,1984,0,detached,3,1,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
42585319,129.0,14007.0,northern sub,136,350000,1992,3,apartment,3,2,1,simple,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42585729,146.6,10878.0,northern sub,106,330000,2006,1,apartment,2,1,0,simple,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
42901296,158.0,14007.0,northern sub,65,165000,2000,1,apartment,1,1,0,premium,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
41184777,73.2,10019.0,northern sub,60,45000,1978,2,apartment,1,1,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41188758,119.9,14007.0,northern sub,134,260000,1973,0,apartment,2,1,1,simple,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41189053,148.6,10878.0,northern sub,325,890000,1970,0,detached,6,4,0,simple,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
43447865,122.0,7217.0,northern sub,271,1179000,2019,0,building,6,6,0,simple,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
42594984,124.5,7051.0,northern sub,230,850000,1991,1,maisonette,3,2,1,simple,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
42602747,114.5,9263.0,northern sub,160,900000,2018,2,apartment,3,2,0,simple,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
42602782,102.0,9263.0,northern sub,220,900000,2018,0,apartment,3,3,1,simple,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
41215567,115.3,6976.0,northern sub,300,580000,2012,0,maisonette,4,4,1,simple,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
41215568,115.4,6976.0,northern sub,275,520000,2010,0,maisonette,5,4,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
43299798,81.0,18233.0,northern sub,300,490000,1977,6,apartment,4,2,1,simple,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
41220425,101.5,10019.0,northern sub,494,780000,1972,0,detached,5,2,4,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
43456178,102.0,9599.0,northern sub,270,460000,1998,0,detached,4,2,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42835044,105.2,7016.0,northern sub,428,650000,1997,0,maisonette,3,3,1,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
41230171,89.4,10019.0,northern sub,275,500000,2004,0,maisonette,3,2,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
34787477,103.5,8910.0,northern sub,65,250000,2006,1,apartment,1,1,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
41234199,76.7,10019.0,northern sub,140,240000,1980,3,apartment,3,1,1,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
41241352,122.5,16514.0,northern sub,140,290000,2008,0,apartment,3,1,1,simple,1,1,200,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
37206265,94.4,10019.0,northern sub,148,320000,1980,2,apartment,3,2,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
43157924,87.0,10019.0,northern sub,300,650000,2010,0,maisonette,4,3,0,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
43157988,97.0,10019.0,northern sub,760,1400000,1976,0,detached,4,4,1,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43157994,100.0,10019.0,northern sub,1100,4000000,1994,0,detached,7,5,5,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
38338818,87.6,10019.0,northern sub,285,600000,2010,0,maisonette,4,3,0,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
43158217,95.0,10019.0,northern sub,120,298000,2011,0,apartment,3,3,0,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43158309,88.5,10019.0,northern sub,600,2800000,1990,0,detached,7,5,0,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
43158324,103.0,10019.0,northern sub,121,270000,2000,0,maisonette,3,1,1,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
43158635,104.0,10019.0,northern sub,125,260000,2000,0,maisonette,3,1,2,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
37221017,125.8,7922.0,northern sub,450,1300000,2007,0,detached,4,3,1,simple,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
43167408,134.1,6976.0,northern sub,120,330000,1973,1,apartment,2,2,0,simple,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
43176618,114.1,17469.0,northern sub,90,250000,1995,0,detached,1,1,0,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43176621,116.6,17469.0,northern sub,100,330000,1980,0,detached,1,1,0,simple,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43192479,99.9,9976.0,northern sub,250,500000,1950,0,detached,1,3,2,simple,2,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43201706,139.5,6976.0,northern sub,141,330000,1980,3,apartment,3,2,0,simple,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0
43202505,143.4,16754.0,northern sub,260,1500000,1927,0,detached,4,3,1,simple,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
41253833,88.1,9960.0,northern sub,96,225000,1996,1,apartment,2,1,1,premium,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
39156907,121.7,14682.0,northern sub,520,850000,2003,0,detached,4,3,1,simple,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
42849481,120.5,17757.0,northern sub,160,600000,1980,1,apartment,4,3,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
37294155,90.5,10019.0,northern sub,188,800000,1994,3,apartment,3,1,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
43107882,145.2,10878.0,northern sub,185,350000,1970,1,apartment,3,2,0,simple,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
37334709,97.0,8910.0,northern sub,124,230000,1970,-1,detached,2,2,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
37367272,104.8,8903.0,northern sub,350,900000,2010,1,detached,4,3,1,simple,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1
43109289,83.7,10824.0,northern sub,150,450000,2010,0,maisonette,3,2,1,simple,0,2,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
43114205,74.0,11417.0,northern sub,130,200000,1980,2,apartment,3,1,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
43114206,52.5,11417.0,northern sub,145,140000,1988,2,apartment,3,2,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
37439371,129.3,6976.0,northern sub,385,680000,1991,0,maisonette,4,2,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1
43114390,18.0,6004.0,northern sub,215,320000,0,0,maisonette,3,0,0,simple,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43115429,102.2,16754.0,northern sub,450,3000000,1973,0,detached,5,4,1,simple,1,1,100,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1
37564195,67.0,8155.0,northern sub,150,300000,1965,0,apartment,3,1,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
41257418,155.1,10878.0,northern sub,650,890000,1979,0,detached,6,4,0,simple,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
43120431,84.5,9960.0,northern sub,150,500000,2008,2,apartment,3,2,1,simple,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
41259429,116.8,10759.0,northern sub,430,620000,2007,0,maisonette,3,4,0,simple,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
41259502,141.0,10949.0,northern sub,700,1500000,1995,0,detached,6,5,1,simple,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41259539,115.1,10949.0,northern sub,240,2000000,1935,0,detached,3,2,1,simple,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41259853,68.5,9619.0,northern sub,152,480000,1985,1,apartment,3,1,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41268221,82.0,9309.0,northern sub,167,360000,1991,1,apartment,3,1,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
41269697,102.8,8253.0,northern sub,300,600000,2010,0,maisonette,3,2,1,simple,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
41270049,149.7,10878.0,northern sub,350,4500000,1980,0,detached,3,3,0,simple,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1
41271456,105.9,10113.0,northern sub,1000,6000000,1985,0,detached,0,0,0,simple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
41274326,93.0,10019.0,northern sub,305,620000,2009,0,maisonette,4,3,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
41274334,90.7,10019.0,northern sub,176,440000,2006,2,maisonette,3,3,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
41279206,112.5,6976.0,northern sub,100,345000,2014,1,apartment,2,1,1,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42927855,105.3,13526.0,northern sub,339,640000,1991,0,detached,6,4,1,simple,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
41286471,94.6,10019.0,northern sub,145,520000,2006,0,detached,3,3,0,simple,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
42931484,97.8,7690.0,northern sub,212,200000,1937,0,detached,3,3,0,simple,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41292457,112.4,10980.0,northern sub,275,440000,2014,0,maisonette,4,2,2,simple,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
41295582,81.2,10019.0,northern sub,370,780000,2007,0,maisonette,3,3,1,simple,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
